SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APU0400720211    ",400,720211,"Bourbon whiskey, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in West urban, average price, not seasonally adjusted","          ",1985,M12,1986,M12
"APU0400720221    ",400,720221,"Vodka, domestic, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in West urban, average price, not seasonally adjusted","          ",1985,M12,1986,M12
"APU0400720222    ",400,720222,"Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz) in West urban, average price, not seasonally adjusted","          ",1995,M08,1997,M12
"APU0400720311    ",400,720311,"Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz) in West urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU040072511     ",400,72511,"Fuel oil #2 per gallon (3.785 liters) in West urban, average price, not seasonally adjusted","          ",1978,M11,2016,M05
"APU040072601     ",400,72601,"Utility (piped) gas - 40 therms in West urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU040072610     ",400,72610,"Electricity per KWH in West urban, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APU040072611     ",400,72611,"Utility (piped) gas - 100 therms in West urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU040072620     ",400,72620,"Utility (piped) gas per therm in West urban, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APU040072621     ",400,72621,"Electricity per 500 KWH in West urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU040074712     ",400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West urban, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APU040074713     ",400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West urban, average price, not seasonally adjusted","          ",1978,M01,1983,M12
"APU040074714     ",400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West urban, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APU040074715     ",400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West urban, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APU040074716     ",400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West urban, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APU040074717     ",400,74717,"Automotive diesel fuel, per gallon/3.785 liters in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU04007471A     ",400,7471A,"Gasoline, all types, per gallon/3.785 liters in West urban, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APU0400FC1101    ",400,FC1101,"All uncooked ground beef, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FC2101    ",400,FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FC3101    ",400,FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FC4101    ",400,FC4101,"All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FD2101    ",400,FD2101,"All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FD3101    ",400,FD3101,"All Pork Chops, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FD4101    ",400,FD4101,"All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0400FF1101    ",400,FF1101,"Chicken breast, boneless, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",2006,M01,2017,M07
"APU0400FL2101    ",400,FL2101,"Lettuce, romaine, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",2006,M01,2017,M07
"APUA00072511     ",A000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA00072601     ",A000,72601,"Utility (piped) gas - 40 therms in City size A, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUA00072610     ",A000,72610,"Electricity per KWH in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA00072611     ",A000,72611,"Utility (piped) gas - 100 therms in City size A, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUA00072620     ",A000,72620,"Utility (piped) gas per therm in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA00072621     ",A000,72621,"Electricity per 500 KWH in City size A, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUA00074712     ",A000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size A, average price, not seasonally adjusted","          ",1987,M01,1991,M04
"APUA00074714     ",A000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA00074715     ",A000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size A, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA00074716     ",A000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA00074717     ",A000,74717,"Automotive diesel fuel, per gallon/3.785 liters in City size A, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA0007471A     ",A000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size A, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUA10072511     ",A100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10072601     ",A100,72601,"Utility (piped) gas - 40 therms in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10072610     ",A100,72610,"Electricity per KWH in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10072611     ",A100,72611,"Utility (piped) gas - 100 therms in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10072620     ",A100,72620,"Utility (piped) gas per therm in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10072621     ",A100,72621,"Electricity per 500 KWH in Northeast Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10074712     ",A100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast Size A, average price, not seasonally adjusted","          ",1978,M01,1989,M08
"APUA10074713     ",A100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast Size A, average price, not seasonally adjusted","          ",1978,M01,1981,M10
"APUA10074714     ",A100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10074715     ",A100,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast Size A, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA10074716     ",A100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast Size A, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA10074717     ",A100,74717,"Automotive diesel fuel, per gallon/3.785 liters in Northeast Size A, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA1007471A     ",A100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10172511     ",A101,72511,"Fuel oil #2 per gallon (3.785 liters) in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10172601     ",A101,72601,"Utility (piped) gas - 40 therms in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10172610     ",A101,72610,"Electricity per KWH in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10172611     ",A101,72611,"Utility (piped) gas - 100 therms in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10172620     ",A101,72620,"Utility (piped) gas per therm in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10172621     ",A101,72621,"Electricity per 500 KWH in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10174712     ",A101,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M01,1989,M08
"APUA10174713     ",A101,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M01,1981,M09
"APUA10174714     ",A101,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10174715     ",A101,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA10174716     ",A101,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA1017471A     ",A101,7471A,"Gasoline, all types, per gallon/3.785 liters in New York-Northern New Jersey-Long Island, NY-NJ-CT-PA, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10272511     ",A102,72511,"Fuel oil #2 per gallon (3.785 liters) in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10272601     ",A102,72601,"Utility (piped) gas - 40 therms in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10272610     ",A102,72610,"Electricity per KWH in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10272611     ",A102,72611,"Utility (piped) gas - 100 therms in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10272620     ",A102,72620,"Utility (piped) gas per therm in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10272621     ",A102,72621,"Electricity per 500 KWH in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10274712     ",A102,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M01,1989,M02
"APUA10274713     ",A102,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M01,1980,M10
"APUA10274714     ",A102,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10274715     ",A102,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1994,M10,2017,M07
"APUA10274716     ",A102,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA1027471A     ",A102,7471A,"Gasoline, all types, per gallon/3.785 liters in Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10372511     ",A103,72511,"Fuel oil #2 per gallon (3.785 liters) in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10372601     ",A103,72601,"Utility (piped) gas - 40 therms in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10372610     ",A103,72610,"Electricity per KWH in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10372611     ",A103,72611,"Utility (piped) gas - 100 therms in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10372620     ",A103,72620,"Utility (piped) gas per therm in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA10372621     ",A103,72621,"Electricity per 500 KWH in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA10374712     ",A103,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M01,1989,M01
"APUA10374713     ",A103,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M01,1980,M07
"APUA10374714     ",A103,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10374715     ",A103,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA10374716     ",A103,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA1037471A     ",A103,7471A,"Gasoline, all types, per gallon/3.785 liters in Boston-Brockton-Nashua, MA-NH-ME-CT, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA10472511     ",A104,72511,"Fuel oil #2 per gallon (3.785 liters) in Pittsburgh, PA, average price, not seasonally adjusted","          ",1982,M11,1997,M12
"APUA10472601     ",A104,72601,"Utility (piped) gas - 40 therms in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10472610     ",A104,72610,"Electricity per KWH in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10472611     ",A104,72611,"Utility (piped) gas - 100 therms in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10472620     ",A104,72620,"Utility (piped) gas per therm in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10472621     ",A104,72621,"Electricity per 500 KWH in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA10474712     ",A104,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M01,1989,M04
"APUA10474713     ",A104,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M01,1980,M09
"APUA10474714     ",A104,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA10474715     ",A104,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUA10474716     ",A104,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUA1047471A     ",A104,7471A,"Gasoline, all types, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA10572511     ",A105,72511,"Fuel oil #2 per gallon (3.785 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10572601     ",A105,72601,"Utility (piped) gas - 40 therms in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10572610     ",A105,72610,"Electricity per KWH in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10572611     ",A105,72611,"Utility (piped) gas - 100 therms in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10572620     ",A105,72620,"Utility (piped) gas per therm in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10572621     ",A105,72621,"Electricity per 500 KWH in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10574712     ",A105,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA10574713     ",A105,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA10574714     ",A105,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA10574716     ",A105,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA1057471A     ",A105,7471A,"Gasoline, all types, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA10672511     ",A106,72511,"Fuel oil #2 per gallon (3.785 liters) in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10672601     ",A106,72601,"Utility (piped) gas - 40 therms in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10672610     ",A106,72610,"Electricity per KWH in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10672611     ",A106,72611,"Utility (piped) gas - 100 therms in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10672620     ",A106,72620,"Utility (piped) gas per therm in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10672621     ",A106,72621,"Electricity per 500 KWH in Scranton, PA, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUA10674712     ",A106,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Scranton, PA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA10674713     ",A106,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Scranton, PA, average price, not seasonally adjusted","          ",1978,M01,1980,M10
"APUA10674714     ",A106,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA10674716     ",A106,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted","          ",1981,M09,1986,M12
"APUA1067471A     ",A106,7471A,"Gasoline, all types, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUA20072511     ",A200,72511,"Fuel oil #2 per gallon (3.785 liters) in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M05
"APUA20072601     ",A200,72601,"Utility (piped) gas - 40 therms in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20072610     ",A200,72610,"Electricity per KWH in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20072611     ",A200,72611,"Utility (piped) gas - 100 therms in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20072620     ",A200,72620,"Utility (piped) gas per therm in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20072621     ",A200,72621,"Electricity per 500 KWH in Midwest Size A, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20074712     ",A200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Midwest Size A, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUA20074713     ",A200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Midwest Size A, average price, not seasonally adjusted","          ",1978,M01,1982,M08
"APUA20074714     ",A200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20074715     ",A200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest Size A, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA20074716     ",A200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest Size A, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA20074717     ",A200,74717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest Size A, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUA2007471A     ",A200,7471A,"Gasoline, all types, per gallon/3.785 liters in Midwest Size A, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20772511     ",A207,72511,"Fuel oil #2 per gallon (3.785 liters) in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,1996,M09
"APUA20772601     ",A207,72601,"Utility (piped) gas - 40 therms in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20772610     ",A207,72610,"Electricity per KWH in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20772611     ",A207,72611,"Utility (piped) gas - 100 therms in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20772620     ",A207,72620,"Utility (piped) gas per therm in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20772621     ",A207,72621,"Electricity per 500 KWH in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20774712     ",A207,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M01,1989,M05
"APUA20774713     ",A207,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA20774714     ",A207,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20774715     ",A207,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA20774716     ",A207,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA2077471A     ",A207,7471A,"Gasoline, all types, per gallon/3.785 liters in Chicago-Gary-Kenosha, IL-IN-WI, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20872511     ",A208,72511,"Fuel oil #2 per gallon (3.785 liters) in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,1995,M10
"APUA20872601     ",A208,72601,"Utility (piped) gas - 40 therms in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20872610     ",A208,72610,"Electricity per KWH in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20872611     ",A208,72611,"Utility (piped) gas - 100 therms in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20872620     ",A208,72620,"Utility (piped) gas per therm in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUA20872621     ",A208,72621,"Electricity per 500 KWH in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA20874712     ",A208,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M01,1989,M04
"APUA20874713     ",A208,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA20874714     ",A208,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20874715     ",A208,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUA20874716     ",A208,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUA2087471A     ",A208,7471A,"Gasoline, all types, per gallon/3.785 liters in Detroit-Ann Arbor-Flint, MI, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUA20972511     ",A209,72511,"Fuel oil #2 per gallon (3.785 liters) in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1980,M08,1990,M09
"APUA20972601     ",A209,72601,"Utility (piped) gas - 40 therms in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA20972610     ",A209,72610,"Electricity per KWH in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA20972611     ",A209,72611,"Utility (piped) gas - 100 therms in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA20972620     ",A209,72620,"Utility (piped) gas per therm in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA20972621     ",A209,72621,"Electricity per 500 KWH in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUA20974712     ",A209,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M01,1990,M03
"APUA20974713     ",A209,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUA20974714     ",A209,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA20974715     ",A209,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUA20974716     ",A209,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUA2097471A     ",A209,7471A,"Gasoline, all types, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUA21072511     ",A210,72511,"Fuel oil #2 per gallon (3.785 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1987,M01,1988,M07
"APUA21072601     ",A210,72601,"Utility (piped) gas - 40 therms in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUA21072610     ",A210,72610,"Electricity per KWH in Cleveland-Akron, OH, average price, not seasonally adjusted","          ",1978,M11,2017,M07
